word,type,first_word_of_sentence_id
10,2,1885
7,2,1885
suwan,1,1885
1,2,1885
3,2,1885
0,2,1885
7,2,1885
3,2,1885
6,2,1885
ulsan,1,1885
1,2,1885
0,2,1885
2,2,1885
8,2,1885
9,2,1885
3,2,1885
anyang,1,1885
0,2,1885
3,2,1885
1,2,1885
6,2,1885
9,2,1885
3,2,1885
chonnam,1,1885
0,2,1885
2,2,1885
1,2,1885
4,2,1885
5,2,1885
2,2,1885
pusan,1,1885
0,2,1885
2,2,1885
1,2,1885
3,2,1885
7,2,1885
2,2,1885
chonbuk,1,1885
0,2,1885
0,2,1885
3,2,1885
3,2,1885
7,2,1885
0,2,1885
-docstart-,2,1885
baseball,2,1885
-,2,1885
results,2,1885
of,2,1885
s.,11,1885
korean,13,1885
professional,2,1885
games,2,1885
.,2,1885
seoul,6,2009
1996-08-30,2,2009
results,2,2009
of,2,2009
south,11,2009
korean,13,2009
professional,2,2009
baseball,2,2009
games,2,2009
played,2,2009
on,2,2009
thursday,2,2009
.,2,2009
lg,1,2022
2,2,2022
ob,1,2022
0,2,2022
lotte,1,2022
6,2,2022
hyundai,1,2022
2,2,2022
hyundai,1,2022
6,2,2022
lotte,1,2022
5,2,2022
haitai,1,2022
2,2,2022
samsung,1,2022
0,2,2022
samsung,1,2022
10,2,2022
haitai,1,2022
3,2,2022
hanwha,1,2022
6,2,2022
ssangbangwool,1,2022
5,2,2022
note,2,2022
-,2,2022
lotte,1,2022
and,2,2022
hyundai,1,2022
",",2,2022
haitai,1,2022
and,2,2022
samsung,1,2022
played,2,2022
two,2,2022
games,2,2022
.,2,2022
standings,2,2059
after,2,2059
games,2,2059
played,2,2059
on,2,2059
thursday,2,2059
(,2,2059
tabulate,2,2059
under,2,2059
won,2,2059
",",2,2059
drawn,2,2059
",",2,2059
lost,2,2059
",",2,2059
winning,2,2059
percentage,2,2059
",",2,2059
games,2,2059
behind,2,2059
first,2,2059
place,2,2059
),2,2059
w,2,2059
d,2,2059
l,2,2059
pct,2,2059
gb,2,2059
haitai,1,2059
64,2,2059
2,2,2059
43,2,2059
.596,2,2059
-,2,2059
ssangbangwool,1,2059
59,2,2059
2,2,2059
49,2,2059
.545,2,2059
5,2,2059
1/2,2,2059
hanwha,1,2059
58,2,2059
1,2,2059
49,2,2059
.542,2,2059
6,2,2059
hyundai,1,2059
57,2,2059
5,2,2059
49,2,2059
.536,2,2059
6,2,2059
1/2,2,2059
samsung,1,2059
49,2,2059
5,2,2059
56,2,2059
.468,2,2059
14,2,2059
lotte,1,2059
46,2,2059
6,2,2059
54,2,2059
.462,2,2059
14,2,2059
1/2,2,2059
lg,1,2059
46,2,2059
5,2,2059
59,2,2059
.441,2,2059
17,2,2059
ob,1,2059
42,2,2059
6,2,2059
62,2,2059
.409,2,2059
20,2,2059
1/2,2,2059
-docstart-,2,2059
tennis,2,2059
-,2,2059
friday,2,2059
's,2,2059
results,2,2059
from,2,2059
the,2,2059
u.s.,11,2059
open,13,2059
.,2,2059
new,15,2150
york,16,2150
1996-08-30,2,2150
results,2,2150
from,2,2150
the,2,2150
u.s.,11,2150
open,12,2150
tennis,12,2150
championships,13,2150
at,2,2150
the,2,2150
national,15,2150
tennis,17,2150
centre,16,2150
on,2,2150
friday,2,2150
(,2,2150
prefix,2,2150
number,2,2150
denotes,2,2150
seeding,2,2150
),2,2150
:,2,2150
women,2,2150
's,2,2150
singles,2,2150
",",2,2150
third,2,2150
round,2,2150
sandrine,4,2150
testud,5,2150
(,2,2150
france,6,2150
),2,2150
beat,2,2150
ines,4,2150
gorrochategui,5,2150
(,2,2150
argentina,6,2150
),2,2150
4-6,2,2150
6-2,2,2150
6-1,2,2150
men,2,2150
's,2,2150
singles,2,2150
",",2,2150
second,2,2150
round,2,2150
4,2,2150
-,2,2150
goran,4,2150
ivanisevic,5,2150
(,2,2150
croatia,6,2150
),2,2150
beat,2,2150
scott,4,2150
draper,5,2150
(,2,2150
australia,6,2150
),2,2150
6-7,2,2150
(,2,2150
1-7,2,2150
),2,2150
6-3,2,2150
6-4,2,2150
6-4,2,2150
tim,4,2150
henman,5,2150
(,2,2150
britain,6,2150
),2,2150
beat,2,2150
doug,4,2150
flach,5,2150
(,2,2150
u.s.,6,2150
),2,2150
6-3,2,2150
6-4,2,2150
6-2,2,2150
mark,4,2150
philippoussis,5,2150
(,2,2150
australia,6,2150
),2,2150
beat,2,2150
andrei,4,2150
olhovskiy,5,2150
(,2,2150
russia,6,2150
),2,2150
6,2,2150
-,2,2150
3,2,2150
6-4,2,2150
6-2,2,2150
sjeng,4,2150
schalken,5,2150
(,2,2150
netherlands,6,2150
),2,2150
beat,2,2150
david,4,2150
rikl,5,2150
(,2,2150
czech,15,2150
republic,16,2150
),2,2150
6,2,2150
-,2,2150
2,2,2150
6-4,2,2150
6-4,2,2150
guy,4,2150
forget,5,2150
(,2,2150
france,6,2150
),2,2150
beat,2,2150
17,2,2150
-,2,2150
felix,4,2150
mantilla,5,2150
(,2,2150
spain,6,2150
),2,2150
6-4,2,2150
7-5,2,2150
6-3,2,2150
men,2,2150
's,2,2150
singles,2,2150
",",2,2150
second,2,2150
round,2,2150
alexander,4,2150
volkov,5,2150
(,2,2150
russia,6,2150
),2,2150
beat,2,2150
mikael,4,2150
tillstrom,5,2150
(,2,2150
sweden,6,2150
),2,2150
1-6,2,2150
6-,2,2150
4,2,2150
6-1,2,2150
4-6,2,2150
7-6,2,2150
(,2,2150
10-8,2,2150
),2,2150
jonas,4,2150
bjorkman,5,2150
(,2,2150
sweden,6,2150
),2,2150
beat,2,2150
david,4,2150
nainkin,5,2150
(,2,2150
south,15,2150
africa,16,2150
),2,2150
),2,2150
6-4,2,2150
6-1,2,2150
6-1,2,2150
women,2,2150
's,2,2150
singles,2,2150
",",2,2150
third,2,2150
round,2,2150
8,2,2150
-,2,2150
lindsay,4,2150
davenport,5,2150
(,2,2150
u.s.,6,2150
),2,2150
beat,2,2150
anne-gaelle,4,2150
sidot,5,2150
(,2,2150
france,6,2150
),2,2150
6-0,2,2150
6-3,2,2150
4,2,2150
-,2,2150
conchita,4,2150
martinez,5,2150
(,2,2150
spain,6,2150
),2,2150
beat,2,2150
helena,4,2150
sukova,5,2150
(,2,2150
czech,15,2150
republic,16,2150
),2,2150
6-4,2,2150
6-3,2,2150
amanda,4,2150
coetzer,5,2150
(,2,2150
south,15,2150
africa,16,2150
),2,2150
beat,2,2150
irina,4,2150
spirlea,5,2150
(,2,2150
romania,6,2150
),2,2150
7-6,2,2150
(,2,2150
7-5,2,2150
),2,2150
7-5,2,2150
add,2,2150
men,2,2150
's,2,2150
singles,2,2150
",",2,2150
second,2,2150
round,2,2150
16,2,2150
-,2,2150
cedric,4,2150
pioline,5,2150
(,2,2150
france,6,2150
),2,2150
beat,2,2150
roberto,4,2150
carretero,5,2150
(,2,2150
spain,6,2150
),2,2150
4-6,2,2150
6,2,2150
-,2,2150
2,2,2150
6-2,2,2150
6-1,2,2150
alex,4,2150
corretja,5,2150
(,2,2150
spain,6,2150
),2,2150
beat,2,2150
filippo,4,2150
veglio,5,2150
(,2,2150
switzerland,6,2150
),2,2150
6-7,2,2150
(,2,2150
4-,2,2150
7,2,2150
),2,2150
6-4,2,2150
6-4,2,2150
6-0,2,2150
add,2,2150
women,2,2150
's,2,2150
singles,2,2150
",",2,2150
third,2,2150
round,2,2150
linda,4,2150
wild,5,2150
(,2,2150
u.s.,6,2150
),2,2150
beat,2,2150
barbara,4,2150
rittner,5,2150
(,2,2150
germany,6,2150
),2,2150
6-4,2,2150
4-6,2,2150
7-5,2,2150
asa,4,2150
carlsson,5,2150
(,2,2150
sweden,6,2150
),2,2150
beat,2,2150
15,2,2150
-,2,2150
gabriela,4,2150
sabatini,5,2150
(,2,2150
argentina,6,2150
),2,2150
7-5,2,2150
3-6,2,2150
6-2,2,2150
add,2,2150
men,2,2150
's,2,2150
singles,2,2150
",",2,2150
second,2,2150
round,2,2150
1,2,2150
-,2,2150
pete,4,2150
sampras,5,2150
(,2,2150
u.s.,6,2150
),2,2150
beat,2,2150
jiri,4,2150
novak,5,2150
(,2,2150
czech,15,2150
republic,16,2150
),2,2150
6-3,2,2150
1-6,2,2150
6-3,2,2150
4-6,2,2150
6-4,2,2150
paul,4,2150
haarhuis,5,2150
(,2,2150
netherlands,6,2150
),2,2150
beat,2,2150
michael,4,2150
tebbutt,5,2150
(,2,2150
australia,6,2150
),2,2150
1-,2,2150
6,2,2150
6-2,2,2150
6-2,2,2150
6-3,2,2150
add,2,2150
women,2,2150
's,2,2150
singles,2,2150
",",2,2150
third,2,2150
round,2,2150
lisa,4,2150
raymond,5,2150
(,2,2150
u.s.,6,2150
),2,2150
beat,2,2150
kimberly,4,2150
po,5,2150
(,2,2150
u.s.,6,2150
),2,2150
6-3,2,2150
6-2,2,2150
:,2,2150
add,2,2150
men,2,2150
's,2,2150
singles,2,2150
",",2,2150
second,2,2150
round,2,2150
hendrik,4,2150
dreekmann,5,2150
(,2,2150
germany,6,2150
),2,2150
beat,2,2150
thomas,4,2150
johansson,5,2150
(,2,2150
sweden,6,2150
),2,2150
7-6,2,2150
(,2,2150
7-1,2,2150
),2,2150
6-2,2,2150
4-6,2,2150
6-1,2,2150
andrei,4,2150
medvedev,5,2150
(,2,2150
ukraine,6,2150
),2,2150
beat,2,2150
jan,4,2150
kroslak,5,2150
(,2,2150
slovakia,6,2150
),2,2150
6-4,2,2150
6-3,2,2150
6-2,2,2150
petr,4,2150
korda,5,2150
(,2,2150
czech,15,2150
republic,16,2150
),2,2150
bat,2,2150
bohdan,4,2150
ulihrach,5,2150
(,2,2150
czech,6,2150
republic,6,2150
),2,2150
6-0,2,2150
7-6,2,2150
(,2,2150
7-5,2,2150
),2,2150
6-2,2,2150
add,2,2150
women,2,2150
's,2,2150
singles,2,2150
",",2,2150
third,2,2150
round,2,2150
2,2,2150
-,2,2150
monica,4,2150
seles,5,2150
(,2,2150
u.s.,6,2150
),2,2150
beat,2,2150
dally,4,2150
randriantefy,5,2150
(,2,2150
madagascar,6,2150
),2,2150
6-0,2,2150
6-2,2,2150
:,2,2150
add,2,2150
men,2,2150
's,2,2150
singles,2,2150
",",2,2150
second,2,2150
round,2,2150
12,2,2150
-,2,2150
todd,4,2150
martin,5,2150
(,2,2150
u.s.,6,2150
),2,2150
beat,2,2150
andrea,4,2150
gaudenzi,5,2150
(,2,2150
italy,6,2150
),2,2150
6-3,2,2150
6-2,2,2150
6-2,2,2150
stefan,4,2150
edberg,5,2150
(,2,2150
sweden,6,2150
),2,2150
beat,2,2150
bernd,4,2150
karbacher,5,2150
(,2,2150
germany,6,2150
),2,2150
3-6,2,2150
6-3,2,2150
6-3,2,2150
1-0,2,2150
retired,2,2150
(,2,2150
leg,2,2150
injury,2,2150
),2,2150
-docstart-,2,2150
baseball,2,2150
-,2,2150
major,11,2150
league,13,2150
standings,2,2150
after,2,2150
thursday,2,2150
's,2,2150
games,2,2150
.,2,2150
new,15,2659
york,16,2659
1996-08-30,2,2659
major,11,2659
league,12,2659
baseball,13,2659
standings,2,2659
after,2,2659
games,2,2659
played,2,2659
on,2,2659
thursday,2,2659
(,2,2659
tabulate,2,2659
under,2,2659
won,2,2659
",",2,2659
lost,2,2659
",",2,2659
winning,2,2659
percentage,2,2659
and,2,2659
games,2,2659
behind,2,2659
),2,2659
:,2,2659
american,11,2659
league,13,2659
eastern,11,2659
division,13,2659
w,2,2659
l,2,2659
pct,2,2659
gb,2,2659
new,7,2659
york,8,2659
74,2,2659
59,2,2659
.556,2,2659
-,2,2659
baltimore,1,2659
70,2,2659
63,2,2659
.526,2,2659
4,2,2659
boston,1,2659
69,2,2659
65,2,2659
.515,2,2659
5,2,2659
1/2,2,2659
toronto,1,2659
63,2,2659
71,2,2659
.470,2,2659
11,2,2659
1/2,2,2659
detroit,1,2659
48,2,2659
86,2,2659
.358,2,2659
26,2,2659
1/2,2,2659
central,11,2659
division,13,2659
cleveland,1,2659
80,2,2659
53,2,2659
.602,2,2659
-,2,2659
chicago,1,2659
71,2,2659
64,2,2659
.526,2,2659
10,2,2659
minnesota,1,2659
67,2,2659
67,2,2659
.500,2,2659
13,2,2659
1/2,2,2659
milwaukee,1,2659
64,2,2659
71,2,2659
.474,2,2659
17,2,2659
kansas,7,2659
city,8,2659
61,2,2659
74,2,2659
.452,2,2659
20,2,2659
western,11,2659
division,13,2659
texas,1,2659
75,2,2659
58,2,2659
.564,2,2659
-,2,2659
seattle,1,2659
70,2,2659
63,2,2659
.526,2,2659
5,2,2659
oakland,1,2659
64,2,2659
72,2,2659
.471,2,2659
12,2,2659
1/2,2,2659
california,1,2659
62,2,2659
72,2,2659
.463,2,2659
13,2,2659
1/2,2,2659
friday,2,2659
",",2,2659
august,2,2659
30,2,2659
schedule,2,2659
kansas,7,2659
city,8,2659
at,2,2659
detroit,6,2659
chicago,1,2659
at,2,2659
toronto,6,2659
minnesota,1,2659
at,2,2659
milwaukee,6,2659
cleveland,1,2659
at,2,2659
texas,6,2659
new,7,2659
york,8,2659
at,2,2659
california,6,2659
boston,1,2659
at,2,2659
oakland,6,2659
baltimore,1,2659
at,2,2659
seattle,6,2659
national,11,2659
league,13,2659
eastern,11,2659
division,13,2659
w,2,2659
l,2,2659
pct,2,2659
gb,2,2659
atlanta,1,2659
83,2,2659
49,2,2659
.629,2,2659
-,2,2659
montreal,1,2659
71,2,2659
61,2,2659
.538,2,2659
12,2,2659
florida,1,2659
64,2,2659
70,2,2659
.478,2,2659
20,2,2659
new,7,2659
york,8,2659
59,2,2659
75,2,2659
.440,2,2659
25,2,2659
philadelphia,1,2659
54,2,2659
80,2,2659
.403,2,2659
30,2,2659
central,11,2659
division,13,2659
houston,1,2659
72,2,2659
63,2,2659
.533,2,2659
-,2,2659
st,7,2659
louis,8,2659
69,2,2659
65,2,2659
.515,2,2659
2,2,2659
1/2,2,2659
cincinnati,1,2659
66,2,2659
67,2,2659
.496,2,2659
5,2,2659
chicago,1,2659
65,2,2659
66,2,2659
.496,2,2659
5,2,2659
pittsburgh,1,2659
56,2,2659
77,2,2659
.421,2,2659
15,2,2659
western,11,2659
division,13,2659
san,7,2659
diego,8,2659
75,2,2659
60,2,2659
.556,2,2659
-,2,2659
los,7,2659
angeles,8,2659
72,2,2659
61,2,2659
.541,2,2659
2,2,2659
colorado,1,2659
70,2,2659
65,2,2659
.519,2,2659
5,2,2659
san,7,2659
francisco,8,2659
57,2,2659
74,2,2659
.435,2,2659
16,2,2659
friday,2,2659
",",2,2659
august,2,2659
30,2,2659
schedule,2,2659
atlanta,1,2659
at,2,2659
chicago,6,2659
florida,1,2659
at,2,2659
cincinnati,6,2659
san,7,2659
diego,8,2659
at,2,2659
montreal,6,2659
los,7,2659
angeles,8,2659
at,2,2659
philadelphia,6,2659
houston,1,2659
at,2,2659
pittsburgh,6,2659
san,7,2659
francisco,8,2659
at,2,2659
new,15,2659
york,16,2659
colorado,1,2659
at,2,2659
st,15,2659
louis,16,2659
-docstart-,2,2659
baseball,2,2659
-,2,2659
major,11,2659
league,13,2659
results,2,2659
thursday,2,2659
.,2,2659
new,15,2930
york,16,2930
1996-08-30,2,2930
results,2,2930
of,2,2930
major,11,2930
league,13,2930
baseball,2,2930
games,2,2930
played,2,2930
on,2,2930
thursday,2,2930
(,2,2930
home,2,2930
team,2,2930
in,2,2930
caps,2,2930
),2,2930
:,2,2930
american,11,2930
league,13,2930
detroit,1,2930
4,2,2930
kansas,7,2930
city,8,2930
1,2,2930
minnesota,1,2930
6,2,2930
milwaukee,1,2930
1,2,2930
california,1,2930
14,2,2930
new,7,2930
york,8,2930
3,2,2930
seattle,1,2930
9,2,2930
baltimore,1,2930
6,2,2930
national,11,2930
league,13,2930
san,7,2930
diego,8,2930
3,2,2930
new,7,2930
york,8,2930
2,2,2930
chicago,1,2930
4,2,2930
houston,1,2930
3,2,2930
cincinnati,1,2930
18,2,2930
colorado,1,2930
7,2,2930
atlanta,1,2930
5,2,2930
pittsburgh,1,2930
1,2,2930
los,7,2930
angeles,8,2930
2,2,2930
montreal,1,2930
1,2,2930
florida,1,2930
10,2,2930
st,7,2930
louis,8,2930
9,2,2930
-docstart-,2,2930
tennis,2,2930
-,2,2930
tarango,10,2930
",",2,2930
o'brien,10,2930
spring,2,2930
twin,2,2930
upsets,2,2930
under,2,2930
the,2,2930
lights,2,2930
.,2,2930
larry,4,3012
fine,5,3012
new,15,3012
york,16,3012
1996-08-30,2,3012
andre,4,3012
agassi,5,3012
escaped,2,3012
disaster,2,3012
on,2,3012
thursday,2,3012
but,2,3012
wimbledon,3,3012
finalist,2,3012
malivai,4,3012
washington,5,3012
and,2,3012
marcelo,4,3012
rios,5,3012
were,2,3012
not,2,3012
so,2,3012
fortunate,2,3012
on,2,3012
a,2,3012
night,2,3012
of,2,3012
upsets,2,3012
at,2,3012
the,2,3012
u.s.,11,3012
open,13,3012
.,2,3012
the,2,3045
11th-seeded,2,3045
washington,10,3045
fell,2,3045
short,2,3045
of,2,3045
reprising,2,3045
his,2,3045
wimbledon,3,3045
miracle,2,3045
comeback,2,3045
as,2,3045
he,2,3045
lost,2,3045
to,2,3045
red-hot,2,3045
wildcard,2,3045
alex,4,3045
o'brien,5,3045
6-3,2,3045
6-4,2,3045
5-7,2,3045
3-6,2,3045
6-3,2,3045
in,2,3045
a,2,3045
two,2,3045
hour,2,3045
51,2,3045
minute,2,3045
struggle,2,3045
on,2,3045
the,2,3045
stadium,2,3045
court,2,3045
.,2,3045
next,2,3081
door,2,3081
on,2,3081
the,2,3081
grandstand,2,3081
",",2,3081
10th,2,3081
seed,2,3081
rios,10,3081
lost,2,3081
to,2,3081
another,2,3081
player,2,3081
with,2,3081
a,2,3081
wimbledon,3,3081
connection,2,3081
--,2,3081
bad,2,3081
boy,2,3081
jeff,4,3081
tarango,5,3081
.,2,3081
the,2,3104
temperamental,2,3104
left-hander,2,3104
defeated,2,3104
the,2,3104
chilean,3,3104
6-4,2,3104
4-6,2,3104
7-6,2,3104
6-2,2,3104
.,2,3104
the,2,3115
day,2,3115
programme,2,3115
went,2,3115
smoothly,2,3115
although,2,3115
sixth-seeded,2,3115
former,2,3115
champion,2,3115
agassi,10,3115
had,2,3115
to,2,3115
wriggle,2,3115
out,2,3115
of,2,3115
a,2,3115
dangerous,2,3115
3-6,2,3115
0-4,2,3115
hole,2,3115
",",2,3115
winning,2,3115
18,2,3115
of,2,3115
the,2,3115
last,2,3115
19,2,3115
games,2,3115
against,2,3115
india,6,3115
's,2,3115
leander,4,3115
paes,5,3115
.,2,3115
but,2,3149
the,2,3149
night,2,3149
belonged,2,3149
to,2,3149
the,2,3149
upstarts,2,3149
.,2,3149
washington,10,3157
",",2,3157
who,2,3157
climbed,2,3157
back,2,3157
from,2,3157
a,2,3157
1-5,2,3157
deficit,2,3157
",",2,3157
two,2,3157
sets,2,3157
down,2,3157
in,2,3157
the,2,3157
third,2,3157
set,2,3157
against,2,3157
todd,4,3157
martin,5,3157
in,2,3157
the,2,3157
wimbledon,3,3157
semifinals,2,3157
",",2,3157
looked,2,3157
poised,2,3157
for,2,3157
another,2,3157
sensational,2,3157
comeback,2,3157
.,2,3157
o'brien,10,3189
",",2,3189
a,2,3189
winner,2,3189
two,2,3189
weeks,2,3189
ago,2,3189
in,2,3189
new,15,3189
haven,16,3189
for,2,3189
his,2,3189
first,2,3189
pro,2,3189
title,2,3189
",",2,3189
served,2,3189
for,2,3189
the,2,3189
match,2,3189
at,2,3189
5-4,2,3189
in,2,3189
the,2,3189
third,2,3189
set,2,3189
before,2,3189
washington,10,3189
came,2,3189
charging,2,3189
back,2,3189
.,2,3189
"""",2,3221
i,2,3221
just,2,3221
kept,2,3221
saying,2,3221
to,2,3221
myself,2,3221
",",2,3221
',2,3221
keep,2,3221
giving,2,3221
yourself,2,3221
the,2,3221
best,2,3221
chance,2,3221
to,2,3221
win,2,3221
",",2,3221
keep,2,3221
battling,2,3221
",",2,3221
maybe,2,3221
something,2,3221
will,2,3221
happen,2,3221
",",2,3221
',2,3221
"""",2,3221
said,2,3221
the,2,3221
26-year-old,2,3221
o'brien,10,3221
",",2,3221
ranked,2,3221
65th,2,3221
.,2,3221
"""",2,3257
i,2,3257
kept,2,3257
my,2,3257
composure,2,3257
and,2,3257
i,2,3257
was,2,3257
proud,2,3257
of,2,3257
myself,2,3257
for,2,3257
that,2,3257
--,2,3257
usually,2,3257
i,2,3257
would,2,3257
have,2,3257
folded,2,3257
up,2,3257
the,2,3257
tent,2,3257
and,2,3257
gone,2,3257
home,2,3257
.,2,3257
"""",2,3283
the,2,3283
hard-serving,2,3283
o'brien,10,3283
",",2,3283
a,2,3283
former,2,3283
u.s.,6,3283
collegiate,2,3283
national,2,3283
champion,2,3283
",",2,3283
fired,2,3283
up,2,3283
17,2,3283
aces,2,3283
to,2,3283
ultimately,2,3283
subdue,2,3283
the,2,3283
never-say-die,2,3283
washington,10,3283
.,2,3283
the,2,3306
fifth,2,3306
set,2,3306
stayed,2,3306
on,2,3306
serve,2,3306
until,2,3306
the,2,3306
sixth,2,3306
game,2,3306
",",2,3306
when,2,3306
washington,10,3306
",",2,3306
after,2,3306
saving,2,3306
one,2,3306
break,2,3306
point,2,3306
with,2,3306
a,2,3306
forehand,2,3306
winner,2,3306
down,2,3306
the,2,3306
line,2,3306
",",2,3306
netted,2,3306
a,2,3306
backhand,2,3306
to,2,3306
give,2,3306
o'brien,10,3306
a,2,3306
4-2,2,3306
lead,2,3306
.,2,3306
the,2,3343
texan,3,3343
blasted,2,3343
in,2,3343
two,2,3343
aces,2,3343
to,2,3343
hold,2,3343
serve,2,3343
at,2,3343
5-2,2,3343
and,2,3343
then,2,3343
converted,2,3343
his,2,3343
eighth,2,3343
match,2,3343
point,2,3343
for,2,3343
victory,2,3343
when,2,3343
washington,10,3343
found,2,3343
the,2,3343
net,2,3343
with,2,3343
another,2,3343
backhand,2,3343
from,2,3343
40-0,2,3343
.,2,3343
"""",2,3374
you,2,3374
just,2,3374
kind,2,3374
of,2,3374
keep,2,3374
fighting,2,3374
and,2,3374
you,2,3374
keep,2,3374
trying,2,3374
to,2,3374
make,2,3374
him,2,3374
play,2,3374
a,2,3374
little,2,3374
bit,2,3374
.,2,3374
i,2,3393
think,2,3393
he,2,3393
got,2,3393
a,2,3393
little,2,3393
tight,2,3393
at,2,3393
a,2,3393
couple,2,3393
of,2,3393
moments,2,3393
",",2,3393
"""",2,3393
said,2,3393
washington,10,3393
.,2,3393
"""",2,3410
but,2,3410
i,2,3410
think,2,3410
he,2,3410
served,2,3410
pretty,2,3410
well,2,3410
when,2,3410
he,2,3410
had,2,3410
to,2,3410
.,2,3410
"""",2,3423
tarango,10,3423
",",2,3423
whose,2,3423
wimbledon,3,3423
tantrum,2,3423
two,2,3423
years,2,3423
ago,2,3423
brought,2,3423
him,2,3423
a,2,3423
$,2,3423
"28,000",2,3423
fine,2,3423
and,2,3423
suspension,2,3423
from,2,3423
this,2,3423
year,2,3423
's,2,3423
tournament,2,3423
at,2,3423
the,2,3423
all-england,7,3423
club,8,3423
",",2,3423
argued,2,3423
calls,2,3423
and,2,3423
taunted,2,3423
fans,2,3423
in,2,3423
his,2,3423
lively,2,3423
two,2,3423
hour,2,3423
",",2,3423
24,2,3423
minute,2,3423
tango,2,3423
with,2,3423
rios,10,3423
on,2,3423
the,2,3423
grandstand,2,3423
.,2,3423
a,2,3470
boisterous,2,3470
cheering,2,3470
section,2,3470
backed,2,3470
the,2,3470
distracted,2,3470
chilean,3,3470
and,2,3470
booed,2,3470
the,2,3470
lanky,2,3470
american,3,3470
",",2,3470
who,2,3470
ate,2,3470
up,2,3470
all,2,3470
the,2,3470
attention,2,3470
.,2,3470
"""",2,3491
i,2,3491
'm,2,3491
an,2,3491
emotional,2,3491
player,2,3491
",",2,3491
"""",2,3491
said,2,3491
the,2,3491
104th-ranked,2,3491
tarango,10,3491
.,2,3491
"""",2,3504
i,2,3504
think,2,3504
i,2,3504
played,2,3504
very,2,3504
well,2,3504
tonight,2,3504
",",2,3504
very,2,3504
focused,2,3504
.,2,3504
"""",2,3516
the,2,3516
match,2,3516
turned,2,3516
on,2,3516
the,2,3516
third-set,2,3516
tiebreaker,2,3516
",",2,3516
which,2,3516
the,2,3516
american,3,3516
won,2,3516
7-5,2,3516
much,2,3516
to,2,3516
the,2,3516
dismay,2,3516
of,2,3516
the,2,3516
spectators,2,3516
.,2,3516
"""",2,3538
i,2,3538
love,2,3538
the,2,3538
crowd,2,3538
if,2,3538
they,2,3538
boo,2,3538
me,2,3538
every,2,3538
day,2,3538
.,2,3538
it,2,3550
fires,2,3550
me,2,3550
up,2,3550
",",2,3550
makes,2,3550
me,2,3550
play,2,3550
my,2,3550
best,2,3550
tennis,2,3550
",",2,3550
"""",2,3550
tarango,10,3550
said,2,3550
.,2,3550
"""",2,3566
i,2,3566
played,2,3566
some,2,3566
of,2,3566
my,2,3566
best,2,3566
tennis,2,3566
in,2,3566
college,2,3566
when,2,3566
fraternities,2,3566
were,2,3566
throwing,2,3566
beer,2,3566
on,2,3566
me,2,3566
.,2,3566
if,2,3584
tennis,2,3584
was,2,3584
like,2,3584
that,2,3584
every,2,3584
day,2,3584
",",2,3584
i,2,3584
think,2,3584
everybody,2,3584
wold,2,3584
be,2,3584
having,2,3584
a,2,3584
lot,2,3584
more,2,3584
fun,2,3584
.,2,3584
"""",2,3603
rios,10,3603
did,2,3603
not,2,3603
appreciate,2,3603
tarango,10,3603
's,2,3603
antics,2,3603
.,2,3603
"""",2,3612
he,2,3612
's,2,3612
always,2,3612
complaining,2,3612
too,2,3612
much,2,3612
",",2,3612
"""",2,3612
said,2,3612
rios,10,3612
.,2,3612
"""",2,3624
but,2,3624
i,2,3624
think,2,3624
it,2,3624
's,2,3624
not,2,3624
that,2,3624
.,2,3624
i,2,3633
think,2,3633
i,2,3633
played,2,3633
really,2,3633
bad,2,3633
.,2,3633
it,2,3640
was,2,3640
tough,2,3640
to,2,3640
play,2,3640
at,2,3640
night,2,3640
.,2,3640
balls,2,3648
were,2,3648
going,2,3648
really,2,3648
fast,2,3648
.,2,3648
i,2,3654
lost,2,3654
too,2,3654
many,2,3654
points,2,3654
that,2,3654
i,2,3654
never,2,3654
lose,2,3654
.,2,3654
i,2,3664
did,2,3664
n't,2,3664
play,2,3664
my,2,3664
tennis,2,3664
.,2,3664
"""",2,3671
"""",2,3671
i,2,3671
do,2,3671
n't,2,3671
see,2,3671
the,2,3671
ball,2,3671
like,2,3671
i,2,3671
see,2,3671
during,2,3671
the,2,3671
day,2,3671
.,2,3671
i,2,3686
play,2,3686
an,2,3686
american,3,3686
so,2,3686
that,2,3686
's,2,3686
why,2,3686
i,2,3686
play,2,3686
at,2,3686
night,2,3686
.,2,3686
i,2,3699
did,2,3699
n't,2,3699
feel,2,3699
good,2,3699
on,2,3699
the,2,3699
court,2,3699
.,2,3699
"""",2,3708
at,2,3708
the,2,3708
end,2,3708
of,2,3708
the,2,3708
match,2,3708
",",2,3708
tarango,10,3708
blew,2,3708
sarcastic,2,3708
kisses,2,3708
to,2,3708
the,2,3708
crowd,2,3708
",",2,3708
then,2,3708
jiggled,2,3708
his,2,3708
body,2,3708
to,2,3708
a,2,3708
rios,10,3708
rooting,2,3708
section,2,3708
in,2,3708
a,2,3708
jeering,2,3708
salute,2,3708
.,2,3708
"""",2,3738
i,2,3738
support,2,3738
their,2,3738
enthusiasm,2,3738
",",2,3738
"""",2,3738
tarango,10,3738
said,2,3738
about,2,3738
the,2,3738
fans,2,3738
.,2,3738
"""",2,3751
at,2,3751
the,2,3751
same,2,3751
time,2,3751
",",2,3751
they,2,3751
're,2,3751
cheering,2,3751
blatantly,2,3751
against,2,3751
me,2,3751
