word,type,first_word_of_sentence_id
said,2,1886
.,2,1886
"""",2,1920
we,2,1920
expect,2,1920
from,2,1920
syria,6,1920
",",2,1920
if,2,1920
its,2,1920
face,2,1920
is,2,1920
to,2,1920
peace,2,1920
",",2,1920
that,2,1920
it,2,1920
will,2,1920
answer,2,1920
israel,6,1920
's,2,1920
message,2,1920
to,2,1920
enter,2,1920
peace,2,1920
negotiations,2,1920
because,2,1920
that,2,1920
is,2,1920
our,2,1920
goal,2,1920
",",2,1920
"""",2,1920
he,2,1920
said,2,1920
.,2,1920
"""",2,1954
we,2,1954
do,2,1954
not,2,1954
want,2,1954
a,2,1954
war,2,1954
",",2,1954
god,10,1954
forbid,2,1954
.,2,1954
no,2,1965
one,2,1965
benefits,2,1965
from,2,1965
wars,2,1965
.,2,1965
"""",2,1971
israel,6,1971
's,2,1971
channel,7,1971
two,8,1971
television,2,1971
said,2,1971
damascus,6,1971
had,2,1971
sent,2,1971
a,2,1971
"""",2,1971
calming,2,1971
signal,2,1971
"""",2,1971
to,2,1971
israel,6,1971
.,2,1971
it,2,1989
gave,2,1989
no,2,1989
source,2,1989
for,2,1989
the,2,1989
report,2,1989
.,2,1989
netanyahu,10,1997
and,2,1997
levy,10,1997
's,2,1997
spokesmen,2,1997
said,2,1997
they,2,1997
could,2,1997
not,2,1997
confirm,2,1997
it,2,1997
.,2,1997
the,2,2009
television,2,2009
also,2,2009
said,2,2009
that,2,2009
netanyahu,10,2009
had,2,2009
sent,2,2009
messages,2,2009
to,2,2009
reassure,2,2009
syria,6,2009
via,2,2009
cairo,6,2009
",",2,2009
the,2,2009
united,15,2009
states,16,2009
and,2,2009
moscow,6,2009
.,2,2009
-docstart-,2,2030
polish,3,2030
diplomat,2,2030
denies,2,2030
nurses,2,2030
stranded,2,2030
in,2,2030
libya,6,2030
.,2,2030
tunis,6,2039
1996-08-22,2,2039
a,2,2039
polish,3,2039
diplomat,2,2039
on,2,2039
thursday,2,2039
denied,2,2039
a,2,2039
polish,3,2039
tabloid,2,2039
report,2,2039
this,2,2039
week,2,2039
that,2,2039
libya,6,2039
was,2,2039
refusing,2,2039
exit,2,2039
visas,2,2039
to,2,2039
100,2,2039
polish,3,2039
nurses,2,2039
trying,2,2039
to,2,2039
return,2,2039
home,2,2039
after,2,2039
working,2,2039
in,2,2039
the,2,2039
north,11,2039
african,13,2039
country,2,2039
.,2,2039
"""",2,2075
this,2,2075
is,2,2075
not,2,2075
true,2,2075
.,2,2075
up,2,2081
to,2,2081
today,2,2081
",",2,2081
we,2,2081
have,2,2081
no,2,2081
knowledge,2,2081
of,2,2081
any,2,2081
nurse,2,2081
stranded,2,2081
or,2,2081
kept,2,2081
in,2,2081
libya,6,2081
without,2,2081
her,2,2081
will,2,2081
",",2,2081
and,2,2081
we,2,2081
have,2,2081
not,2,2081
received,2,2081
any,2,2081
complaint,2,2081
",",2,2081
"""",2,2081
the,2,2081
polish,3,2081
embassy,2,2081
's,2,2081
charge,2,2081
d'affaires,2,2081
in,2,2081
tripoli,6,2081
",",2,2081
tadeusz,4,2081
awdankiewicz,5,2081
",",2,2081
told,2,2081
reuters,1,2081
by,2,2081
telephone,2,2081
.,2,2081
poland,6,2127
's,2,2127
labour,2,2127
ministry,2,2127
said,2,2127
this,2,2127
week,2,2127
it,2,2127
would,2,2127
send,2,2127
a,2,2127
team,2,2127
to,2,2127
libya,6,2127
to,2,2127
investigate,2,2127
",",2,2127
but,2,2127
awdankiewicz,10,2127
said,2,2127
the,2,2127
probe,2,2127
was,2,2127
prompted,2,2127
by,2,2127
some,2,2127
nurses,2,2127
complaining,2,2127
about,2,2127
their,2,2127
work,2,2127
conditions,2,2127
such,2,2127
as,2,2127
non-payment,2,2127
of,2,2127
their,2,2127
salaries,2,2127
.,2,2127
he,2,2166
said,2,2166
that,2,2166
there,2,2166
are,2,2166
an,2,2166
estimated,2,2166
800,2,2166
polish,3,2166
nurses,2,2166
working,2,2166
in,2,2166
libya,6,2166
.,2,2166
-docstart-,2,2180
two,2,2180
iranian,3,2180
opposition,2,2180
leaders,2,2180
meet,2,2180
in,2,2180
baghdad,6,2180
.,2,2180
hassan,4,2189
hafidh,5,2189
baghdad,6,2189
1996-08-22,2,2189
an,2,2189
iranian,3,2189
exile,2,2189
group,2,2189
based,2,2189
in,2,2189
iraq,6,2189
vowed,2,2189
on,2,2189
thursday,2,2189
to,2,2189
extend,2,2189
support,2,2189
to,2,2189
iran,6,2189
's,2,2189
kurdish,3,2189
rebels,2,2189
after,2,2189
they,2,2189
were,2,2189
attacked,2,2189
by,2,2189
iranian,3,2189
troops,2,2189
deep,2,2189
inside,2,2189
iraq,6,2189
last,2,2189
month,2,2189
.,2,2189
a,2,2224
mujahideen,7,2224
khalq,8,2224
statement,2,2224
said,2,2224
its,2,2224
leader,2,2224
massoud,4,2224
rajavi,5,2224
met,2,2224
in,2,2224
baghdad,6,2224
the,2,2224
secretary-general,2,2224
of,2,2224
the,2,2224
kurdistan,7,2224
democratic,14,2224
party,14,2224
of,14,2224
iran,8,2224
(,2,2224
kdpi,1,2224
),2,2224
hassan,4,2224
rastegar,5,2224
on,2,2224
wednesday,2,2224
and,2,2224
voiced,2,2224
his,2,2224
support,2,2224
to,2,2224
iran,6,2224
's,2,2224
rebel,2,2224
kurds,3,2224
.,2,2224
"""",2,2262
rajavi,3,2262
emphasised,2,2262
that,2,2262
the,2,2262
iranian,3,2262
resistance,1,2262
would,2,2262
continue,2,2262
to,2,2262
stand,2,2262
side,2,2262
by,2,2262
side,2,2262
with,2,2262
their,2,2262
kurdish,3,2262
compatriots,2,2262
and,2,2262
the,2,2262
resistance,2,2262
movement,2,2262
in,2,2262
iranian,15,2262
kurdistan,16,2262
",",2,2262
"""",2,2262
it,2,2262
said,2,2262
.,2,2262
a,2,2292
spokesman,2,2292
for,2,2292
the,2,2292
group,2,2292
said,2,2292
the,2,2292
meeting,2,2292
"""",2,2292
signals,2,2292
a,2,2292
new,2,2292
level,2,2292
of,2,2292
cooperation,2,2292
between,2,2292
mujahideen,7,2292
khalq,8,2292
and,2,2292
the,2,2292
iranian,11,2292
kurdish,13,2292
oppositions,2,2292
"""",2,2292
.,2,2292
iran,6,2317
heavily,2,2317
bombarded,2,2317
targets,2,2317
in,2,2317
northern,2,2317
iraq,6,2317
in,2,2317
july,2,2317
in,2,2317
pursuit,2,2317
of,2,2317
kdpi,1,2317
guerrillas,2,2317
based,2,2317
in,2,2317
iraqi,11,2317
kurdish,13,2317
areas,2,2317
outside,2,2317
the,2,2317
control,2,2317
of,2,2317
the,2,2317
government,2,2317
in,2,2317
baghdad,6,2317
.,2,2317
iraqi,11,2345
kurdish,13,2345
areas,2,2345
bordering,2,2345
iran,6,2345
are,2,2345
under,2,2345
the,2,2345
control,2,2345
of,2,2345
guerrillas,2,2345
of,2,2345
the,2,2345
iraqi,7,2345
kurdish,14,2345
patriotic,14,2345
union,14,2345
of,14,2345
kurdistan,8,2345
(,2,2345
puk,1,2345
),2,2345
group,2,2345
.,2,2345
puk,1,2369
and,2,2369
iraq,6,2369
's,2,2369
kurdistan,7,2369
democratic,14,2369
party,8,2369
(,2,2369
kdp,1,2369
),2,2369
the,2,2369
two,2,2369
main,2,2369
iraqi,11,2369
kurdish,13,2369
factions,2,2369
",",2,2369
have,2,2369
had,2,2369
northern,2,2369
iraq,6,2369
under,2,2369
their,2,2369
control,2,2369
since,2,2369
iraqi,3,2369
forces,2,2369
were,2,2369
ousted,2,2369
from,2,2369
kuwait,6,2369
in,2,2369
the,2,2369
1991,2,2369
gulf,11,2369
war,13,2369
.,2,2369
clashes,2,2406
between,2,2406
the,2,2406
two,2,2406
parties,2,2406
broke,2,2406
out,2,2406
at,2,2406
the,2,2406
weekend,2,2406
in,2,2406
the,2,2406
most,2,2406
serious,2,2406
fighting,2,2406
since,2,2406
a,2,2406
u.s.-sponsored,3,2406
ceasefire,2,2406
last,2,2406
year,2,2406
.,2,2406
mujahideen,7,2428
khalq,8,2428
said,2,2428
iranian,3,2428
troops,2,2428
had,2,2428
also,2,2428
been,2,2428
shelling,2,2428
kdp,1,2428
positions,2,2428
in,2,2428
qasri,6,2428
region,2,2428
in,2,2428
suleimaniya,6,2428
province,2,2428
near,2,2428
the,2,2428
iranian,3,2428
border,2,2428
over,2,2428
the,2,2428
last,2,2428
two,2,2428
days,2,2428
.,2,2428
it,2,2455
said,2,2455
about,2,2455
100,2,2455
iraqi,11,2455
kurds,13,2455
were,2,2455
killed,2,2455
or,2,2455
wounded,2,2455
in,2,2455
the,2,2455
attack,2,2455
.,2,2455
both,2,2469
iran,6,2469
and,2,2469
turkey,6,2469
mount,2,2469
air,2,2469
and,2,2469
land,2,2469
strikes,2,2469
at,2,2469
targets,2,2469
in,2,2469
northern,2,2469
iraq,6,2469
in,2,2469
pursuit,2,2469
of,2,2469
their,2,2469
own,2,2469
kurdish,3,2469
rebels,2,2469
.,2,2469
a,2,2491
u.s.-led,3,2491
air,2,2491
force,2,2491
in,2,2491
southern,2,2491
turkey,6,2491
protects,2,2491
iraqi,11,2491
kurds,13,2491
from,2,2491
possible,2,2491
attacks,2,2491
by,2,2491
baghdad,6,2491
troops,2,2491
.,2,2491
-docstart-,2,2508
saudi,3,2508
riyal,2,2508
rates,2,2508
steady,2,2508
in,2,2508
quiet,2,2508
summer,2,2508
trade,2,2508
.,2,2508
manama,6,2518
1996-08-22,2,2518
the,2,2518
spot,2,2518
saudi,3,2518
riyal,2,2518
against,2,2518
the,2,2518
dollar,2,2518
and,2,2518
riyal,2,2518
interbank,2,2518
deposit,2,2518
rates,2,2518
were,2,2518
mainly,2,2518
steady,2,2518
this,2,2518
week,2,2518
in,2,2518
quiet,2,2518
summer,2,2518
trade,2,2518
",",2,2518
dealers,2,2518
in,2,2518
the,2,2518
kingdom,2,2518
said,2,2518
.,2,2518
"""",2,2548
there,2,2548
were,2,2548
no,2,2548
changes,2,2548
in,2,2548
saudi,3,2548
riyal,2,2548
rates,2,2548
.,2,2548
the,2,2558
market,2,2558
was,2,2558
very,2,2558
quiet,2,2558
because,2,2558
of,2,2558
summer,2,2558
holidays,2,2558
",",2,2558
"""",2,2558
one,2,2558
dealer,2,2558
said,2,2558
.,2,2558
the,2,2573
spot,2,2573
riyal,2,2573
was,2,2573
put,2,2573
at,2,2573
3.7504,2,2573
/,2,2573
06,2,2573
to,2,2573
the,2,2573
dollar,2,2573
.,2,2573
one-month,3,2586
interbank,2,2586
deposits,2,2586
were,2,2586
at,2,2586
5-1/2,2,2586
",",2,2586
3/8,2,2586
percent,2,2586
",",2,2586
three,2,2586
months,2,2586
were,2,2586
5-5/8,2,2586
",",2,2586
1/2,2,2586
percent,2,2586
and,2,2586
six,2,2586
months,2,2586
were,2,2586
5-3/4,2,2586
",",2,2586
5/8,2,2586
percent,2,2586
.,2,2586
one-year,3,2612
funds,2,2612
were,2,2612
at,2,2612
six,2,2612
",",2,2612
5-7/8,2,2612
percent,2,2612
.,2,2612
-docstart-,2,2621
israel,6,2621
approves,2,2621
arafat,10,2621
's,2,2621
flight,2,2621
to,2,2621
west,15,2621
bank,16,2621
.,2,2621
jerusalem,6,2631
1996-08-22,2,2631
israel,6,2631
gave,2,2631
palestinian,3,2631
president,2,2631
yasser,4,2631
arafat,5,2631
permission,2,2631
on,2,2631
thursday,2,2631
to,2,2631
fly,2,2631
over,2,2631
its,2,2631
territory,2,2631
to,2,2631
the,2,2631
west,15,2631
bank,16,2631
",",2,2631
ending,2,2631
a,2,2631
brief,2,2631
israeli-plo,3,2631
crisis,2,2631
",",2,2631
an,2,2631
arafat,10,2631
adviser,2,2631
said,2,2631
.,2,2631
"""",2,2663
the,2,2663
problem,2,2663
is,2,2663
over,2,2663
.,2,2663
the,2,2669
president,2,2669
's,2,2669
aircraft,2,2669
has,2,2669
received,2,2669
permission,2,2669
to,2,2669
pass,2,2669
through,2,2669
israeli,3,2669
airspace,2,2669
but,2,2669
the,2,2669
president,2,2669
is,2,2669
not,2,2669
expected,2,2669
to,2,2669
travel,2,2669
to,2,2669
the,2,2669
west,15,2669
bank,16,2669
before,2,2669
monday,2,2669
",",2,2669
"""",2,2669
nabil,4,2669
abu,9,2669
rdainah,5,2669
told,2,2669
reuters,1,2669
.,2,2669
arafat,10,2703
had,2,2703
been,2,2703
scheduled,2,2703
to,2,2703
meet,2,2703
former,2,2703
israeli,3,2703
prime,2,2703
minister,2,2703
shimon,4,2703
peres,5,2703
in,2,2703
the,2,2703
west,15,2703
bank,16,2703
town,2,2703
of,2,2703
ramallah,6,2703
on,2,2703
thursday,2,2703
but,2,2703
the,2,2703
venue,2,2703
was,2,2703
changed,2,2703
to,2,2703
gaza,6,2703
after,2,2703
israel,6,2703
denied,2,2703
flight,2,2703
clearance,2,2703
to,2,2703
the,2,2703
palestinian,3,2703
leader,2,2703
's,2,2703
helicopters,2,2703
.,2,2703
palestinian,3,2743
officials,2,2743
accused,2,2743
right-wing,2,2743
prime,2,2743
minister,2,2743
benjamin,4,2743
netanyahu,5,2743
of,2,2743
trying,2,2743
to,2,2743
stop,2,2743
the,2,2743
ramallah,6,2743
meeting,2,2743
by,2,2743
keeping,2,2743
arafat,10,2743
grounded,2,2743
.,2,2743
arafat,10,2763
subsequently,2,2763
cancelled,2,2763
a,2,2763
meeting,2,2763
between,2,2763
israeli,3,2763
and,2,2763
plo,1,2763
officials,2,2763
",",2,2763
on,2,2763
civilian,2,2763
affairs,2,2763
",",2,2763
at,2,2763
the,2,2763
allenby,15,2763
bridge,16,2763
crossing,2,2763
between,2,2763
jordan,6,2763
and,2,2763
the,2,2763
west,15,2763
bank,16,2763
.,2,2763
abu,4,2790
rdainah,5,2790
said,2,2790
arafat,10,2790
had,2,2790
decided,2,2790
against,2,2790
flying,2,2790
to,2,2790
the,2,2790
west,15,2790
bank,16,2790
on,2,2790
thursday,2,2790
",",2,2790
after,2,2790
israel,6,2790
lifted,2,2790
the,2,2790
ban,2,2790
",",2,2790
because,2,2790
he,2,2790
had,2,2790
a,2,2790
busy,2,2790
schedule,2,2790
in,2,2790
gaza,6,2790
and,2,2790
would,2,2790
not,2,2790
be,2,2790
free,2,2790
until,2,2790
monday,2,2790
.,2,2790
-docstart-,2,2827
arafat,10,2827
to,2,2827
meet,2,2827
peres,10,2827
in,2,2827
gaza,6,2827
after,2,2827
flight,2,2827
ban,2,2827
.,2,2827
jerusalem,6,2838
1996-08-22,2,2838
yasser,4,2838
arafat,5,2838
will,2,2838
meet,2,2838
shimon,4,2838
peres,5,2838
in,2,2838
gaza,6,2838
on,2,2838
thursday,2,2838
after,2,2838
palestinians,3,2838
said,2,2838
the,2,2838
right-wing,2,2838
israeli,3,2838
government,2,2838
had,2,2838
barred,2,2838
the,2,2838
palestinian,3,2838
leader,2,2838
from,2,2838
flying,2,2838
to,2,2838
the,2,2838
west,15,2838
bank,16,2838
for,2,2838
talks,2,2838
with,2,2838
the,2,2838
former,2,2838
prime,2,2838
minister,2,2838
.,2,2838
"""",2,2876
the,2,2876
meeting,2,2876
between,2,2876
peres,10,2876
and,2,2876
arafat,10,2876
will,2,2876
take,2,2876
place,2,2876
at,2,2876
erez,6,2876
checkpoint,2,2876
in,2,2876
gaza,6,2876
and,2,2876
not,2,2876
in,2,2876
ramallah,6,2876
as,2,2876
planned,2,2876
",",2,2876
"""",2,2876
peres,10,2876
',2,2876
office,2,2876
said,2,2876
.,2,2876
palestinian,3,2904
officials,2,2904
said,2,2904
the,2,2904
israeli,3,2904
government,2,2904
had,2,2904
barred,2,2904
arafat,10,2904
from,2,2904
overflying,2,2904
israel,6,2904
in,2,2904
a,2,2904
palestinian,3,2904
helicopter,2,2904
to,2,2904
the,2,2904
west,15,2904
bank,16,2904
in,2,2904
an,2,2904
attempt,2,2904
to,2,2904
bar,2,2904
the,2,2904
meeting,2,2904
with,2,2904
peres,10,2904
.,2,2904
israeli,3,2934
prime,2,2934
minister,2,2934
benjamin,4,2934
netanyahu,5,2934
has,2,2934
accused,2,2934
opposition,2,2934
leader,2,2934
peres,10,2934
",",2,2934
who,2,2934
he,2,2934
defeated,2,2934
in,2,2934
may,2,2934
elections,2,2934
",",2,2934
of,2,2934
trying,2,2934
to,2,2934
undermine,2,2934
his,2,2934
likud,1,2934
government,2,2934
's,2,2934
authority,2,2934
to,2,2934
conduct,2,2934
peace,2,2934
talks,2,2934
.,2,2934
-docstart-,2,2966
afghan,3,2966
uae,6,2966
embassy,2,2966
says,2,2966
taleban,3,2966
guards,2,2966
going,2,2966
home,2,2966
.,2,2966
hilary,4,2976
gush,5,2976
dubai,6,2976
1996-08-22,2,2976
three,2,2976
afghan,3,2976
guards,2,2976
brought,2,2976
to,2,2976
the,2,2976
united,15,2976
arab,17,2976
emirates,16,2976
last,2,2976
week,2,2976
by,2,2976
russian,3,2976
hostages,2,2976
who,2,2976
escaped,2,2976
from,2,2976
the,2,2976
taleban,3,2976
militia,2,2976
will,2,2976
return,2,2976
to,2,2976
afghanistan,6,2976
in,2,2976
a,2,2976
few,2,2976
days,2,2976
",",2,2976
the,2,2976
afghan,3,2976
embassy,2,2976
in,2,2976
abu,15,2976
dhabi,16,2976
said,2,2976
on,2,2976
thursday,2,2976
.,2,2976
"""",2,3019
our,2,3019
ambassador,2,3019
is,2,3019
in,2,3019
touch,2,3019
with,2,3019
the,2,3019
uae,6,3019
foreign,2,3019
ministry,2,3019
.,2,3019
their,2,3031
return,2,3031
to,2,3031
afghanistan,6,3031
will,2,3031
take,2,3031
place,2,3031
in,2,3031
two,2,3031
or,2,3031
three,2,3031
days,2,3031
",",2,3031
"""",2,3031
an,2,3031
embassy,2,3031
official,2,3031
said,2,3031
.,2,3031
"""",2,3050
the,2,3050
embassy,2,3050
is,2,3050
issuing,2,3050
them,2,3050
travel,2,3050
documents,2,3050
for,2,3050
their,2,3050
return,2,3050
to,2,3050
their,2,3050
homeland,2,3050
.,2,3050
there,2,3065
is,2,3065
no,2,3065
objection,2,3065
to,2,3065
their,2,3065
travel,2,3065
",",2,3065
"""",2,3065
he,2,3065
added,2,3065
.,2,3065
the,2,3077
three,2,3077
islamic,11,3077
taleban,13,3077
guards,2,3077
were,2,3077
overpowered,2,3077
by,2,3077
seven,2,3077
russian,3,3077
aircrew,2,3077
who,2,3077
escaped,2,3077
to,2,3077
uae,6,3077
state,2,3077
sharjah,6,3077
last,2,3077
friday,2,3077
on,2,3077
board,2,3077
their,2,3077
own,2,3077
aircraft,2,3077
after,2,3077
a,2,3077
year,2,3077
in,2,3077
the,2,3077
captivity,2,3077
of,2,3077
taleban,3,3077
militia,2,3077
in,2,3077
kandahar,6,3077
in,2,3077
southern,2,3077
afghanistan,6,3077
.,2,3077
the,2,3116
uae,6,3116
said,2,3116
on,2,3116
monday,2,3116
it,2,3116
would,2,3116
hand,2,3116
over,2,3116
the,2,3116
three,2,3116
to,2,3116
the,2,3116
international,7,3116
red,14,3116
crescent,8,3116
",",2,3116
possibly,2,3116
last,2,3116
tuesday,2,3116
.,2,3116
it,2,3137
has,2,3137
since,2,3137
been,2,3137
silent,2,3137
on,2,3137
the,2,3137
issue,2,3137
.,2,3137
when,2,3146
asked,2,3146
whether,2,3146
the,2,3146
three,2,3146
guards,2,3146
would,2,3146
travel,2,3146
back,2,3146
to,2,3146
kandahar,6,3146
or,2,3146
the,2,3146
afghan,3,3146
capital,2,3146
kabul,6,3146
",",2,3146
the,2,3146
embassy,2,3146
official,2,3146
said,2,3146
:,2,3146
"""",2,3146
that,2,3146
has,2,3146
not,2,3146
been,2,3146
decided,2,3146
",",2,3146
but,2,3146
possibly,2,3146
kandahar,6,3146
.,2,3146
"""",2,3179
kandahar,6,3179
is,2,3179
the,2,3179
headquarters,2,3179
of,2,3179
the,2,3179
opposition,2,3179
taleban,3,3179
militia,2,3179
.,2,3179
kabul,6,3190
is,2,3190
controlled,2,3190
by,2,3190
president,2,3190
burhanuddin,4,3190
rabbani,5,3190
's,2,3190
government,2,3190
",",2,3190
which,2,3190
taleban,3,3190
is,2,3190
fighting,2,3190
to,2,3190
overthrow,2,3190
.,2,3190
the,2,3207
embassy,2,3207
official,2,3207
said,2,3207
the,2,3207
three,2,3207
men,2,3207
",",2,3207
believed,2,3207
to,2,3207
be,2,3207
in,2,3207
their,2,3207
20s,2,3207
",",2,3207
were,2,3207
currently,2,3207
in,2,3207
abu,15,3207
dhabi,16,3207
.,2,3207
he,2,3228
did,2,3228
not,2,3228
elaborate,2,3228
.,2,3228
the,2,3233
russians,3,3233
",",2,3233
working,2,3233
for,2,3233
the,2,3233
aerostan,1,3233
firm,2,3233
in,2,3233
the,2,3233
russian,3,3233
republic,2,3233
of,2,3233
tatarstan,6,3233
",",2,3233
were,2,3233
taken,2,3233
hostage,2,3233
after,2,3233
a,2,3233
taleban,3,3233
mig-19,3,3233
fighter,2,3233
forced,2,3233
their,2,3233
cargo,2,3233
plane,2,3233
to,2,3233
land,2,3233
in,2,3233
august,2,3233
1995,2,3233
.,2,3233
taleban,3,3266
said,2,3266
its,2,3266
shipment,2,3266
of,2,3266
ammunition,2,3266
from,2,3266
albania,6,3266
was,2,3266
evidence,2,3266
of,2,3266
russian,3,3266
military,2,3266
support,2,3266
for,2,3266
rabbani,10,3266
's,2,3266
government,2,3266
.,2,3266
moscow,6,3285
said,2,3285
the,2,3285
crew,2,3285
's,2,3285
nationality,2,3285
was,2,3285
coincidental,2,3285
.,2,3285
numerous,2,3294
diplomatic,2,3294
attempts,2,3294
to,2,3294
free,2,3294
the,2,3294
seven,2,3294
failed,2,3294
.,2,3294
the,2,3303
russians,3,3303
",",2,3303
who,2,3303
said,2,3303
they,2,3303
overpowered,2,3303
the,2,3303
guards,2,3303
--,2,3303
two,2,3303
armed,2,3303
with,2,3303
kalashnikov,3,3303
automatic,2,3303
rifles,2,3303
--,2,3303
while,2,3303
doing,2,3303
regular,2,3303
maintenance,2,3303
work,2,3303
on,2,3303
their,2,3303
ilyushin,11,3303
76,13,3303
cargo,2,3303
plane,2,3303
last,2,3303
friday,2,3303
",",2,3303
left,2,3303
the,2,3303
uae,6,3303
capital,2,3303
abu,15,3303
dhabi,16,3303
for,2,3303
home,2,3303
on,2,3303
sunday,2,3303
.,2,3303
-docstart-,2,3345
iraq,6,3345
's,2,3345
saddam,10,3345
meets,2,3345
russia,6,3345
's,2,3345
zhirinovsky,10,3345
.,2,3345
baghdad,6,3354
1996-08-22,2,3354
iraqi,3,3354
president,2,3354
saddam,4,3354
hussein,5,3354
has,2,3354
told,2,3354
visiting,2,3354
russian,3,3354
ultra-nationalist,2,3354
vladimir,4,3354
zhirinovsky,5,3354
that,2,3354
baghdad,6,3354
wanted,2,3354
to,2,3354
maintain,2,3354
"""",2,3354
friendship,2,3354
and,2,3354
cooperation,2,3354
"""",2,3354
with,2,3354
moscow,6,3354
",",2,3354
official,2,3354
iraqi,3,3354
newspapers,2,3354
said,2,3354
on,2,3354
thursday,2,3354
.,2,3354
"""",2,3387
president,2,3387
saddam,4,3387
hussein,5,3387
stressed,2,3387
during,2,3387
the,2,3387
meeting,2,3387
iraq,6,3387
's,2,3387
keenness,2,3387
to,2,3387
maintain,2,3387
friendship,2,3387
and,2,3387
cooperation,2,3387
with,2,3387
russia,6,3387
",",2,3387
"""",2,3387
the,2,3387
papers,2,3387
said,2,3387
.,2,3387
they,2,3411
said,2,3411
zhirinovsky,10,3411
told,2,3411
saddam,10,3411
before,2,3411
he,2,3411
left,2,3411
baghdad,6,3411
on,2,3411
wednesday,2,3411
that,2,3411
his,2,3411
liberal,7,3411
democratic,14,3411
party,8,3411
and,2,3411
the,2,3411
russian,3,3411
duma,1,3411
(,2,3411
parliament,2,3411
),2,3411
"""",2,3411
are,2,3411
calling,2,3411
for,2,3411
an,2,3411
immediate,2,3411
lifting,2,3411
of,2,3411
the,2,3411
embargo,2,3411
"""",2,3411
imposed,2,3411
on,2,3411
iraq,6,3411
after,2,3411
its,2,3411
1990,2,3411
invasion,2,3411
of,2,3411
kuwait,6,3411
.,2,3411
zhirinovsky,10,3455
said,2,3455
on,2,3455
tuesday,2,3455
he,2,3455
would,2,3455
press,2,3455
the,2,3455
russian,3,3455
government,2,3455
to,2,3455
help,2,3455
end,2,3455
u.n.,1,3455
trade,2,3455
sanctions,2,3455
on,2,3455
iraq,6,3455
and,2,3455
blamed,2,3455
moscow,6,3455
for,2,3455
delaying,2,3455
establishment,2,3455
of,2,3455
good,2,3455
ties,2,3455
with,2,3455
baghdad,6,3455
.,2,3455
"""",2,3485
our,2,3485
stand,2,3485
is,2,3485
firm,2,3485
",",2,3485
namely,2,3485
we,2,3485
are,2,3485
calling,2,3485
on,2,3485
(,2,3485
the,2,3485
russian,3,3485
),2,3485
government,2,3485
to,2,3485
end,2,3485
the,2,3485
economic,2,3485
embargo,2,3485
on,2,3485
iraq,6,3485
and,2,3485
resume,2,3485
trade,2,3485
ties,2,3485
between,2,3485
russia,6,3485
and,2,3485
iraq,6,3485
",",2,3485
"""",2,3485
he,2,3485
told,2,3485
reporters,2,3485
.,2,3485
zhirinovsky,10,3522
visited,2,3522
iraq,6,3522
twice,2,3522
in,2,3522
1995,2,3522
.,2,3522
last,2,3529
october,2,3529
he,2,3529
was,2,3529
invited,2,3529
to,2,3529
attend,2,3529
the,2,3529
referendum,2,3529
held,2,3529
on,2,3529
iraq,6,3529
's,2,3529
presidency,2,3529
",",2,3529
which,2,3529
extended,2,3529
saddam,10,3529
's,2,3529
term,2,3529
for,2,3529
seven,2,3529
more,2,3529
years,2,3529
.,2,3529
-docstart-,2,3554
press,2,3554
digest,2,3554
-,2,3554
iraq,6,3554
-,2,3554
aug,2,3554
22,2,3554
.,2,3554
baghdad,6,3563
1996-08-22,2,3563
these,2,3563
are,2,3563
some,2,3563
of,2,3563
the,2,3563
leading,2,3563
stories,2,3563
in,2,3563
the,2,3563
official,2,3563
iraqi,3,3563
press,2,3563
on,2,3563
thursday,2,3563
.,2,3563
reuters,1,3580
has,2,3580
not,2,3580
verified,2,3580
these,2,3580
stories,2,3580
and,2,3580
does,2,3580
not,2,3580
vouch,2,3580
for,2,3580
their,2,3580
accuracy,2,3580
.,2,3580
thawra,1,3594
-,2,3594
